window_start,instrument,topic,lag,m5_p,m5_score,m5_n,m6_ic,m6_p,m6_n,research,production,error
2022-04-10,USD_RUB,ruble,30,0.621517,-0.000293,259,0.018753,0.415,229,False,False,
2022-04-10,USD_RUB,sanctions,1,0.631229,-0.000625,259,0.000845,0.49,258,False,False,
2022-04-10,USD_RUB,sanctions,7,0.330335,-0.00123,259,0.013529,0.41,252,False,False,
2022-04-10,USD_RUB,sanctions,14,0.612345,0.000702,259,0.04295,0.715,245,False,False,
2022-04-10,USD_RUB,sanctions,30,0.71535,-0.00016,259,0.046254,0.305,229,False,False,
2022-04-10,USD_RUB,inflation,1,0.137745,-0.001866,259,0.014889,0.585,258,False,False,
2022-04-10,USD_RUB,inflation,7,0.987548,2e-05,259,0.012641,0.62,252,False,False,
2022-04-10,USD_RUB,inflation,14,0.651061,0.000619,259,0.070047,0.155,245,False,False,
2022-04-10,USD_RUB,inflation,30,0.828142,9.2e-05,259,0.010121,0.46,229,False,False,
2022-04-10,USD_RUB,banking,1,0.506766,-0.000529,259,0.052248,0.725,258,False,False,
2022-04-10,USD_RUB,banking,7,0.637914,0.000488,259,0.060664,0.23,252,False,False,
2022-04-10,USD_RUB,banking,14,0.725711,0.000458,259,0.015184,0.585,245,False,False,
2022-04-10,USD_RUB,banking,30,0.862182,-9.1e-05,259,0.033835,0.36,229,False,False,
2022-04-10,USD_RUB,gold,1,0.164632,-0.001845,259,0.005675,0.445,258,False,False,
2022-04-10,USD_RUB,gold,7,0.843434,0.000278,259,0.009416,0.56,252,False,False,
2022-04-10,USD_RUB,gold,14,0.5827,0.000832,259,0.002744,0.515,245,False,False,
2022-04-10,USD_RUB,gold,30,0.8847,-5.7e-05,259,0.084715,0.905,229,False,False,
2022-04-10,EUR_RUB,oil,1,0.997551,-4e-06,259,0.062918,0.2,258,False,False,
2022-04-10,EUR_RUB,oil,7,0.862735,0.000246,259,0.040653,0.32,252,False,False,
2022-04-10,EUR_RUB,oil,14,0.998691,3e-06,259,0.019396,0.6,245,False,False,
2022-04-10,EUR_RUB,oil,30,0.6618,-0.000251,259,0.12176,0.06,229,False,False,
2022-04-10,EUR_RUB,rate,1,0.866194,-0.000224,259,0.018559,0.42,258,False,False,
2022-04-10,EUR_RUB,rate,7,0.512562,0.000897,259,0.077024,0.145,252,False,False,
2022-04-10,EUR_RUB,rate,14,0.301454,0.001467,259,0.0321,0.7,245,False,False,
2022-04-10,EUR_RUB,rate,30,0.930003,-4.1e-05,259,0.060392,0.85,229,False,False,
2022-04-10,EUR_RUB,ruble,1,0.544523,0.000827,259,0.018103,0.395,258,False,False,
2022-04-10,EUR_RUB,ruble,7,0.101652,0.002431,259,0.084765,0.135,252,False,False,
2022-04-10,EUR_RUB,ruble,14,0.279333,0.001473,259,0.029933,0.3,245,False,False,
2022-04-10,EUR_RUB,ruble,30,0.621517,-0.000293,259,0.018753,0.415,229,False,False,
2022-04-10,EUR_RUB,sanctions,1,0.631229,-0.000625,259,0.000845,0.49,258,False,False,
2022-04-10,EUR_RUB,sanctions,7,0.330335,-0.00123,259,0.013529,0.41,252,False,False,
2022-04-10,EUR_RUB,sanctions,14,0.612345,0.000702,259,0.04295,0.715,245,False,False,
2022-04-10,EUR_RUB,sanctions,30,0.71535,-0.00016,259,0.046254,0.305,229,False,False,
2022-04-10,EUR_RUB,inflation,1,0.137745,-0.001866,259,0.014889,0.585,258,False,False,
2022-04-10,EUR_RUB,inflation,7,0.987548,2e-05,259,0.012641,0.62,252,False,False,
2022-04-10,EUR_RUB,inflation,14,0.651061,0.000619,259,0.070047,0.155,245,False,False,
2022-04-10,EUR_RUB,inflation,30,0.828142,9.2e-05,259,0.010121,0.46,229,False,False,
2022-04-10,EUR_RUB,banking,1,0.506766,-0.000529,259,0.052248,0.725,258,False,False,
2022-04-10,EUR_RUB,banking,7,0.637914,0.000488,259,0.060664,0.23,252,False,False,
2022-04-10,EUR_RUB,banking,14,0.725711,0.000458,259,0.015184,0.585,245,False,False,
2022-04-10,EUR_RUB,banking,30,0.862182,-9.1e-05,259,0.033835,0.36,229,False,False,
2022-04-10,EUR_RUB,gold,1,0.164632,-0.001845,259,0.005675,0.445,258,False,False,
2022-04-10,EUR_RUB,gold,7,0.843434,0.000278,259,0.009416,0.56,252,False,False,
2022-04-10,EUR_RUB,gold,14,0.5827,0.000832,259,0.002744,0.515,245,False,False,
2022-04-10,EUR_RUB,gold,30,0.8847,-5.7e-05,259,0.084715,0.905,229,False,False,
2022-04-10,BRENT,oil,1,0.776306,-0.000451,256,0.005512,0.505,255,False,False,
2022-04-10,BRENT,oil,7,0.286221,0.001781,256,0.033379,0.64,249,False,False,
2022-04-10,BRENT,oil,14,0.948028,-0.000125,256,0.012789,0.59,242,False,False,
2022-04-10,BRENT,oil,30,0.623481,0.000374,256,0.02043,0.37,226,False,False,
2022-04-10,BRENT,rate,1,0.786515,0.00042,256,0.027051,0.655,255,False,False,
2022-04-10,BRENT,rate,7,0.237891,0.001902,256,0.056413,0.755,249,False,False,
2022-04-10,BRENT,rate,14,0.613721,0.000878,256,0.140994,0.965,242,False,False,
2022-04-10,BRENT,rate,30,0.369319,-0.000683,256,0.098786,0.895,226,False,False,
2022-04-10,BRENT,ruble,1,0.421959,0.001276,256,0.033722,0.695,255,False,False,
2022-04-10,BRENT,ruble,7,0.769901,-0.000498,256,0.085762,0.88,249,False,False,
2022-04-10,BRENT,ruble,14,0.48308,-0.00111,256,0.070068,0.86,242,False,False,
2022-04-10,BRENT,ruble,30,0.958922,2.6e-05,256,0.022967,0.65,226,False,False,
2022-04-10,BRENT,sanctions,1,0.421213,-0.001231,256,0.016541,0.585,255,False,False,
2022-04-10,BRENT,sanctions,7,0.486333,0.001048,256,0.105243,0.065,249,False,False,
2022-04-10,BRENT,sanctions,14,0.548618,0.000985,256,0.042347,0.78,242,False,False,
2022-04-10,BRENT,sanctions,30,0.229076,-0.0008,256,0.183877,0.985,226,False,False,
2022-04-10,BRENT,inflation,1,0.706919,0.000551,256,0.137331,0.99,255,False,False,
2022-04-10,BRENT,inflation,7,0.776935,0.000431,256,0.044266,0.785,249,False,False,
2022-04-10,BRENT,inflation,14,0.3009,-0.001742,256,0.001546,0.585,242,False,False,
2022-04-10,BRENT,inflation,30,0.465151,-0.000469,256,0.071424,0.185,226,False,False,
2022-04-10,BRENT,banking,1,0.433579,0.000708,256,0.050287,0.225,255,False,False,
2022-04-10,BRENT,banking,7,0.162382,0.001669,256,0.029069,0.625,249,False,False,
2022-04-10,BRENT,banking,14,0.222396,0.001824,256,0.093136,0.085,242,False,False,
2022-04-10,BRENT,banking,30,0.48729,0.000543,256,0.057602,0.21,226,False,False,
2022-04-10,BRENT,gold,1,0.156656,0.002196,256,0.028213,0.65,255,False,False,
2022-04-10,BRENT,gold,7,0.82101,-0.000371,256,0.006453,0.48,249,False,False,
2022-04-10,BRENT,gold,14,0.146958,0.00269,256,0.002435,0.52,242,False,False,
2022-04-10,BRENT,gold,30,0.627752,0.000458,256,0.086064,0.12,226,False,False,
2022-04-10,SP500,oil,1,0.76726,0.000231,260,0.103289,0.94,259,False,False,
2022-04-10,SP500,oil,7,0.868571,0.00012,260,0.028352,0.345,253,False,False,
2022-04-10,SP500,oil,14,0.252477,0.000924,260,0.051247,0.755,246,False,False,
2022-04-10,SP500,oil,30,0.866603,6e-05,260,0.063313,0.74,230,False,False,
2022-04-10,SP500,rate,1,0.976242,2.3e-05,260,0.083874,0.08,259,False,False,
2022-04-10,SP500,rate,7,0.560806,0.000328,260,0.090222,0.88,253,False,False,
2022-04-10,SP500,rate,14,0.092289,0.001068,260,0.010401,0.56,246,False,False,
2022-04-10,SP500,rate,30,0.911647,4e-05,260,0.030526,0.315,230,False,False,
2022-04-10,SP500,ruble,1,0.477763,0.000559,260,0.044747,0.29,259,False,False,
2022-04-10,SP500,ruble,7,0.703354,-0.000326,260,0.051425,0.77,253,False,False,
2022-04-10,SP500,ruble,14,0.291573,-0.001028,260,0.059857,0.795,246,False,False,
2022-04-10,SP500,ruble,30,0.665178,-0.000163,260,0.0109,0.51,230,False,False,
2022-04-10,SP500,sanctions,1,0.179787,-0.001051,260,0.002514,0.555,259,False,False,
2022-04-10,SP500,sanctions,7,0.393387,-0.000671,260,0.030229,0.65,253,False,False,
2022-04-10,SP500,sanctions,14,0.559168,0.000483,260,0.030116,0.615,246,False,False,
2022-04-10,SP500,sanctions,30,0.280612,0.000385,260,0.007425,0.475,230,False,False,
2022-04-10,SP500,inflation,1,0.728144,0.000273,260,0.077566,0.135,259,False,False,
2022-04-10,SP500,inflation,7,0.857633,-9.6e-05,260,0.036444,0.29,253,False,False,
2022-04-10,SP500,inflation,14,0.663506,0.000248,260,0.103548,0.905,246,False,False,
2022-04-10,SP500,inflation,30,0.621484,0.000155,260,0.029596,0.605,230,False,False,
2022-04-10,SP500,banking,1,0.580226,0.000373,260,0.181095,0.995,259,False,False,
2022-04-10,SP500,banking,7,0.906572,-7e-05,260,0.074328,0.87,253,False,False,
2022-04-10,SP500,banking,14,0.256125,0.000764,260,0.009341,0.535,246,False,False,
2022-04-10,SP500,banking,30,0.202724,0.000534,260,0.035622,0.61,230,False,False,
2022-04-10,SP500,gold,1,0.184817,0.001038,260,0.029998,0.345,259,False,False,
2022-04-10,SP500,gold,7,0.947303,-5.2e-05,260,0.064529,0.81,253,False,False,
2022-04-10,SP500,gold,14,0.924201,-7.9e-05,260,0.059033,0.795,246,False,False,
2022-04-10,SP500,gold,30,0.294362,0.000436,260,0.049596,0.73,230,False,False,
2022-04-10,MSCI_WORLD,oil,1,0.91336,8.4e-05,259,0.013649,0.54,258,False,False,
2022-04-10,MSCI_WORLD,oil,7,0.75737,0.00025,259,0.002194,0.515,252,False,False,
2022-04-10,MSCI_WORLD,oil,14,0.898399,-0.000117,259,0.040466,0.725,245,False,False,
2022-04-10,MSCI_WORLD,oil,30,0.498973,0.000199,259,0.014835,0.415,229,False,False,
2022-04-10,MSCI_WORLD,rate,1,0.710614,0.00028,259,0.011713,0.555,258,False,False,
2022-04-10,MSCI_WORLD,rate,7,0.315231,0.000787,259,0.048843,0.245,252,False,False,
2022-04-10,MSCI_WORLD,rate,14,0.060169,0.001515,259,0.049076,0.795,245,False,False,
2022-04-10,MSCI_WORLD,rate,30,0.57706,0.000209,259,0.067334,0.91,229,False,False,
2022-04-10,MSCI_WORLD,ruble,1,0.451097,0.000585,259,0.01916,0.685,258,False,False,
2022-04-10,MSCI_WORLD,ruble,7,0.311993,-0.000864,259,0.063154,0.8,252,False,False,
2022-04-10,MSCI_WORLD,ruble,14,0.039447,0.0016,259,0.214978,0.995,245,False,False,
2022-04-10,MSCI_WORLD,ruble,30,0.613699,-0.000141,259,0.029499,0.35,229,False,False,
2022-04-10,MSCI_WORLD,sanctions,1,0.517608,-0.000482,259,0.028163,0.675,258,False,False,
2022-04-10,MSCI_WORLD,sanctions,7,0.820426,0.000164,259,0.112144,0.925,252,False,False,
2022-04-10,MSCI_WORLD,sanctions,14,0.029831,0.001691,259,0.102954,0.915,245,False,False,
2022-04-10,MSCI_WORLD,sanctions,30,0.523148,-0.000183,259,0.133282,0.04,229,False,False,
2022-04-10,MSCI_WORLD,inflation,1,0.727275,0.000251,259,0.024965,0.61,258,False,False,
2022-04-10,MSCI_WORLD,inflation,7,0.495324,0.000492,259,0.029767,0.61,252,False,False,
2022-04-10,MSCI_WORLD,inflation,14,0.741641,0.00026,259,0.07137,0.87,245,False,False,
2022-04-10,MSCI_WORLD,inflation,30,0.680123,-0.000121,259,0.02453,0.375,229,False,False,
2022-04-10,MSCI_WORLD,banking,1,0.415561,0.000369,259,0.031482,0.71,258,False,False,
2022-04-10,MSCI_WORLD,banking,7,0.424154,0.000449,259,0.024454,0.635,252,False,False,
2022-04-10,MSCI_WORLD,banking,14,0.463568,0.000533,259,0.020576,0.615,245,False,False,
2022-04-10,MSCI_WORLD,banking,30,0.609463,0.000181,259,0.006807,0.47,229,False,False,
2022-04-10,MSCI_WORLD,gold,1,0.594282,0.000403,259,0.028294,0.3,258,False,False,
2022-04-10,MSCI_WORLD,gold,7,0.306812,0.000808,259,0.070414,0.845,252,False,False,
2022-04-10,MSCI_WORLD,gold,14,0.360205,0.000796,259,0.057813,0.75,245,False,False,
2022-04-10,MSCI_WORLD,gold,30,0.286576,0.000334,259,0.081945,0.865,229,False,False,
2022-04-17,USD_RUB,oil,1,0.984815,-2.6e-05,259,0.080335,0.13,258,False,False,
2022-04-17,USD_RUB,oil,7,0.654381,0.000612,259,0.00121,0.49,252,False,False,
2022-04-17,USD_RUB,oil,14,0.881201,0.000231,259,0.042217,0.725,245,False,False,
2022-04-17,USD_RUB,oil,30,0.908989,-5.5e-05,259,0.04858,0.28,229,False,False,
2022-04-17,USD_RUB,rate,1,0.819237,-0.000304,259,0.019081,0.395,258,False,False,
2022-04-17,USD_RUB,rate,7,0.440647,0.001096,259,0.059392,0.225,252,False,False,
2022-04-17,USD_RUB,rate,14,0.186319,0.001869,259,0.022046,0.665,245,False,False,
2022-04-17,USD_RUB,rate,30,0.966759,-2e-05,259,0.022319,0.645,229,False,False,
2022-04-17,USD_RUB,ruble,1,0.479876,0.000953,259,0.044702,0.255,258,False,False,
2022-04-17,USD_RUB,ruble,7,0.143234,0.002055,259,0.032715,0.345,252,False,False,
2022-04-17,USD_RUB,ruble,14,0.642742,0.00067,259,0.010113,0.49,245,False,False,
2022-04-17,USD_RUB,ruble,30,0.533418,-0.000351,259,0.011194,0.59,229,False,False,
2022-04-17,USD_RUB,sanctions,1,0.70444,-0.00049,259,0.011713,0.395,258,False,False,
2022-04-17,USD_RUB,sanctions,7,0.355574,-0.001175,259,0.023292,0.31,252,False,False,
2022-04-17,USD_RUB,sanctions,14,0.371432,0.00122,259,0.021657,0.64,245,False,False,
2022-04-17,USD_RUB,sanctions,30,0.64553,-0.000204,259,0.038512,0.3,229,False,False,
2022-04-17,USD_RUB,inflation,1,0.144346,-0.001841,259,0.007926,0.545,258,False,False,
2022-04-17,USD_RUB,inflation,7,0.841585,0.000272,259,0.046493,0.31,252,False,False,
2022-04-17,USD_RUB,inflation,14,0.636804,0.000659,259,0.030763,0.38,245,False,False,
2022-04-17,USD_RUB,inflation,30,0.720915,0.000146,259,0.059412,0.785,229,False,False,
2022-04-17,USD_RUB,banking,1,0.50672,-0.00054,259,0.008119,0.465,258,False,False,
2022-04-17,USD_RUB,banking,7,0.384573,0.00092,259,0.064923,0.23,252,False,False,
2022-04-17,USD_RUB,banking,14,0.472813,0.000903,259,0.010007,0.435,245,False,False,
2022-04-17,USD_RUB,banking,30,0.891034,-5.6e-05,259,0.017969,0.385,229,False,False,
2022-04-17,USD_RUB,gold,1,0.669882,-0.000574,259,0.053006,0.215,258,False,False,
2022-04-17,USD_RUB,gold,7,0.450992,0.002629,259,0.02757,0.325,252,False,False,
2022-04-17,USD_RUB,gold,14,0.994227,3.7e-05,259,0.036151,0.3,245,False,False,
2022-04-17,USD_RUB,gold,30,0.791585,0.002226,259,0.117997,0.915,229,False,False,
2022-04-17,EUR_RUB,oil,1,0.984815,-2.6e-05,259,0.080335,0.13,258,False,False,
2022-04-17,EUR_RUB,oil,7,0.654381,0.000612,259,0.00121,0.49,252,False,False,
2022-04-17,EUR_RUB,oil,14,0.881201,0.000231,259,0.042217,0.725,245,False,False,
2022-04-17,EUR_RUB,oil,30,0.908989,-5.5e-05,259,0.04858,0.28,229,False,False,
2022-04-17,EUR_RUB,rate,1,0.819237,-0.000304,259,0.019081,0.395,258,False,False,
2022-04-17,EUR_RUB,rate,7,0.440647,0.001096,259,0.059392,0.225,252,False,False,
2022-04-17,EUR_RUB,rate,14,0.186319,0.001869,259,0.022046,0.665,245,False,False,
2022-04-17,EUR_RUB,rate,30,0.966759,-2e-05,259,0.022319,0.645,229,False,False,
2022-04-17,EUR_RUB,ruble,1,0.479876,0.000953,259,0.044702,0.255,258,False,False,
2022-04-17,EUR_RUB,ruble,7,0.143234,0.002055,259,0.032715,0.345,252,False,False,
2022-04-17,EUR_RUB,ruble,14,0.642742,0.00067,259,0.010113,0.49,245,False,False,
2022-04-17,EUR_RUB,ruble,30,0.533418,-0.000351,259,0.011194,0.59,229,False,False,
2022-04-17,EUR_RUB,sanctions,1,0.70444,-0.00049,259,0.011713,0.395,258,False,False,
2022-04-17,EUR_RUB,sanctions,7,0.355574,-0.001175,259,0.023292,0.31,252,False,False,
2022-04-17,EUR_RUB,sanctions,14,0.371432,0.00122,259,0.021657,0.64,245,False,False,
2022-04-17,EUR_RUB,sanctions,30,0.64553,-0.000204,259,0.038512,0.3,229,False,False,
2022-04-17,EUR_RUB,inflation,1,0.144346,-0.001841,259,0.007926,0.545,258,False,False,
2022-04-17,EUR_RUB,inflation,7,0.841585,0.000272,259,0.046493,0.31,252,False,False,
2022-04-17,EUR_RUB,inflation,14,0.636804,0.000659,259,0.030763,0.38,245,False,False,
2022-04-17,EUR_RUB,inflation,30,0.720915,0.000146,259,0.059412,0.785,229,False,False,
2022-04-17,EUR_RUB,banking,1,0.50672,-0.00054,259,0.008119,0.465,258,False,False,
2022-04-17,EUR_RUB,banking,7,0.384573,0.00092,259,0.064923,0.23,252,False,False,
2022-04-17,EUR_RUB,banking,14,0.472813,0.000903,259,0.010007,0.435,245,False,False,
2022-04-17,EUR_RUB,banking,30,0.891034,-5.6e-05,259,0.017969,0.385,229,False,False,
2022-04-17,EUR_RUB,gold,1,0.669882,-0.000574,259,0.053006,0.215,258,False,False,
2022-04-17,EUR_RUB,gold,7,0.450992,0.002629,259,0.02757,0.325,252,False,False,
2022-04-17,EUR_RUB,gold,14,0.994227,3.7e-05,259,0.036151,0.3,245,False,False,
2022-04-17,EUR_RUB,gold,30,0.791585,0.002226,259,0.117997,0.915,229,False,False,
2022-04-17,BRENT,oil,1,0.83199,-0.000332,256,0.036853,0.335,255,False,False,
2022-04-17,BRENT,oil,7,0.368252,0.001449,256,0.025355,0.585,249,False,False,
2022-04-17,BRENT,oil,14,0.996119,-9e-06,256,0.049786,0.7,242,False,False,
2022-04-17,BRENT,oil,30,0.584291,0.000415,256,0.058442,0.21,226,False,False,
2022-04-17,BRENT,rate,1,0.618297,0.000758,256,0.006626,0.575,255,False,False,
2022-04-17,BRENT,rate,7,0.321994,0.001592,256,0.072735,0.82,249,False,False,
2022-04-17,BRENT,rate,14,0.536418,0.001051,256,0.091307,0.895,242,False,False,
2022-04-17,BRENT,rate,30,0.514457,-0.000491,256,0.020016,0.565,226,False,False,
2022-04-17,BRENT,ruble,1,0.349435,0.001459,256,0.063862,0.81,255,False,False,
2022-04-17,BRENT,ruble,7,0.55954,-0.000972,256,0.074115,0.105,249,False,False,
2022-04-17,BRENT,ruble,14,0.744162,-0.000566,256,0.090997,0.9,242,False,False,
2022-04-17,BRENT,ruble,30,0.922128,-5.1e-05,256,0.071924,0.8,226,False,False,
2022-04-17,BRENT,sanctions,1,0.275774,-0.001644,256,0.013934,0.6,255,False,False,
2022-04-17,BRENT,sanctions,7,0.525727,0.000937,256,0.123014,0.035,249,False,False,
2022-04-17,BRENT,sanctions,14,0.545209,0.00099,256,0.103928,0.925,242,False,False,
2022-04-17,BRENT,sanctions,30,0.300826,-0.000682,256,0.109235,0.915,226,False,False,
2022-04-17,BRENT,inflation,1,0.452711,0.001083,256,0.111292,0.905,255,False,False,
2022-04-17,BRENT,inflation,7,0.880557,0.000228,256,0.002795,0.405,249,False,False,
2022-04-17,BRENT,inflation,14,0.289743,-0.00174,256,0.074034,0.1,242,False,False,
2022-04-17,BRENT,inflation,30,0.437172,-0.00051,256,0.022453,0.38,226,False,False,
2022-04-17,BRENT,banking,1,0.530352,0.000557,256,0.007646,0.495,255,False,False,
2022-04-17,BRENT,banking,7,0.187344,0.001584,256,0.079809,0.89,249,False,False,
2022-04-17,BRENT,banking,14,0.09061,0.002366,256,0.086497,0.115,242,False,False,
2022-04-17,BRENT,banking,30,0.99639,3e-06,256,0.030401,0.385,226,False,False,
2022-04-17,BRENT,gold,1,0.794412,0.000407,256,0.01046,0.56,255,False,False,
2022-04-17,BRENT,gold,7,0.662254,0.001962,256,0.022986,0.575,249,False,False,
2022-04-17,BRENT,gold,14,0.142652,0.009822,256,0.026408,0.64,242,False,False,
2022-04-17,BRENT,gold,30,0.312633,0.014151,256,0.004423,0.405,226,False,False,
2022-04-17,SP500,oil,1,0.664621,0.000331,260,0.094885,0.93,259,False,False,
2022-04-17,SP500,oil,7,0.888061,9.9e-05,260,0.032078,0.36,253,False,False,
2022-04-17,SP500,oil,14,0.327604,0.000773,260,0.141732,0.97,246,False,False,
2022-04-17,SP500,oil,30,0.941618,2.4e-05,260,0.06014,0.805,230,False,False,
2022-04-17,SP500,rate,1,0.707477,-0.000288,260,0.097054,0.06,259,False,False,
2022-04-17,SP500,rate,7,0.663887,0.000235,260,0.095157,0.935,253,False,False,
2022-04-17,SP500,rate,14,0.059466,0.001157,260,0.003599,0.53,246,False,False,
2022-04-17,SP500,rate,30,0.654303,-0.000163,260,0.044483,0.265,230,False,False,
2022-04-17,SP500,ruble,1,0.566329,0.000441,260,0.022241,0.41,259,False,False,
2022-04-17,SP500,ruble,7,0.558842,-0.000467,260,0.073534,0.83,253,False,False,
2022-04-17,SP500,ruble,14,0.508438,-0.000592,260,0.108894,0.945,246,False,False,
2022-04-17,SP500,ruble,30,0.626683,-0.000152,260,0.001185,0.45,230,False,False,
2022-04-17,SP500,sanctions,1,0.10299,-0.001243,260,0.010804,0.57,259,False,False,
2022-04-17,SP500,sanctions,7,0.336665,-0.000731,260,0.01264,0.555,253,False,False,
2022-04-17,SP500,sanctions,14,0.955003,4.5e-05,260,0.089647,0.88,246,False,False,
2022-04-17,SP500,sanctions,30,0.27991,0.000325,260,0.01489,0.58,230,False,False,
2022-04-17,SP500,inflation,1,0.848941,0.000145,260,0.043305,0.78,259,False,False,
2022-04-17,SP500,inflation,7,0.800174,-0.000131,260,0.003138,0.475,253,False,False,
2022-04-17,SP500,inflation,14,0.705144,0.000211,260,0.105065,0.915,246,False,False,
2022-04-17,SP500,inflation,30,0.992665,-3e-06,260,0.026115,0.33,230,False,False,
2022-04-17,SP500,banking,1,0.453899,0.00049,260,0.142158,0.985,259,False,False,
2022-04-17,SP500,banking,7,0.952355,-3.5e-05,260,0.087743,0.875,253,False,False,
2022-04-17,SP500,banking,14,0.363726,0.000573,260,0.124362,0.99,246,False,False,
2022-04-17,SP500,banking,30,0.399113,0.000279,260,0.03782,0.305,230,False,False,
2022-04-17,SP500,gold,1,0.116021,0.001199,260,0.036151,0.76,259,False,False,
2022-04-17,SP500,gold,7,0.719322,-0.000611,260,0.057615,0.805,253,False,False,
2022-04-17,SP500,gold,14,0.816103,0.000552,260,0.097233,0.91,246,False,False,
2022-04-17,SP500,gold,30,0.251455,0.004492,260,0.027353,0.675,230,False,False,
2022-04-17,MSCI_WORLD,oil,1,0.714611,0.000284,259,0.130105,0.96,258,False,False,
2022-04-17,MSCI_WORLD,oil,7,0.866785,0.00013,259,0.09346,0.895,252,False,False,
2022-04-17,MSCI_WORLD,oil,14,0.757121,-0.000275,259,0.051153,0.755,245,False,False,
2022-04-17,MSCI_WORLD,oil,30,0.6851,9.4e-05,259,0.005527,0.445,229,False,False,
2022-04-17,MSCI_WORLD,rate,1,0.566913,0.000435,259,0.036336,0.735,258,False,False,
2022-04-17,MSCI_WORLD,rate,7,0.569445,0.00046,259,0.057188,0.22,252,False,False,
2022-04-17,MSCI_WORLD,rate,14,0.067629,0.001466,259,0.003965,0.505,245,False,False,
2022-04-17,MSCI_WORLD,rate,30,0.49289,0.000272,259,0.074778,0.885,229,False,False,
2022-04-17,MSCI_WORLD,ruble,1,0.462471,0.000568,259,0.129587,0.975,258,False,False,
2022-04-17,MSCI_WORLD,ruble,7,0.395009,-0.000684,259,0.014622,0.6,252,False,False,
2022-04-17,MSCI_WORLD,ruble,14,0.181681,0.001131,259,0.179695,1.0,245,False,False,
2022-04-17,MSCI_WORLD,ruble,30,0.718723,-9.7e-05,259,0.019089,0.425,229,False,False,
2022-04-17,MSCI_WORLD,sanctions,1,0.50939,-0.000491,259,0.134903,0.985,258,False,False,
2022-04-17,MSCI_WORLD,sanctions,7,0.784443,-0.000199,259,0.050227,0.79,252,False,False,
2022-04-17,MSCI_WORLD,sanctions,14,0.059403,0.001473,259,0.063905,0.79,245,False,False,
2022-04-17,MSCI_WORLD,sanctions,30,0.750524,-9.6e-05,259,0.062373,0.205,229,False,False,
2022-04-17,MSCI_WORLD,inflation,1,0.553835,0.000429,259,0.051893,0.755,258,False,False,
2022-04-17,MSCI_WORLD,inflation,7,0.832729,0.000162,259,0.058624,0.83,252,False,False,
2022-04-17,MSCI_WORLD,inflation,14,0.906554,9.5e-05,259,0.126362,0.965,245,False,False,
2022-04-17,MSCI_WORLD,inflation,30,0.650398,-0.000143,259,0.006363,0.54,229,False,False,
2022-04-17,MSCI_WORLD,banking,1,0.373497,0.000415,259,0.10784,0.95,258,False,False,
2022-04-17,MSCI_WORLD,banking,7,0.581102,0.000317,259,0.06167,0.205,252,False,False,
2022-04-17,MSCI_WORLD,banking,14,0.420361,0.000519,259,0.036541,0.705,245,False,False,
2022-04-17,MSCI_WORLD,banking,30,0.9959,-1e-06,259,0.024905,0.365,229,False,False,
2022-04-17,MSCI_WORLD,gold,1,0.269382,0.000852,259,0.052005,0.77,258,False,False,
2022-04-17,MSCI_WORLD,gold,7,0.250517,0.002305,259,0.020508,0.335,252,False,False,
2022-04-17,MSCI_WORLD,gold,14,0.312615,0.003358,259,0.061752,0.765,245,False,False,
2022-04-17,MSCI_WORLD,gold,30,0.803862,0.001469,259,0.085274,0.875,229,False,False,
2022-04-24,USD_RUB,oil,1,0.951509,-8.6e-05,259,0.111987,0.05,258,False,False,
2022-04-24,USD_RUB,oil,7,0.568186,0.000835,259,0.0206,0.39,252,False,False,
2022-04-24,USD_RUB,oil,14,0.705521,-0.000654,259,0.096745,0.93,245,False,False,
2022-04-24,USD_RUB,oil,30,0.623787,-0.000465,259,0.107248,0.05,229,False,False,
2022-04-24,USD_RUB,rate,1,0.837934,-0.000275,259,0.016149,0.4,258,False,False,
2022-04-24,USD_RUB,rate,7,0.296184,0.001427,259,0.086674,0.1,252,False,False,
2022-04-24,USD_RUB,rate,14,0.157925,0.00204,259,0.076227,0.875,245,False,False,
2022-04-24,USD_RUB,rate,30,0.893701,6.3e-05,259,0.070968,0.84,229,False,False,
2022-04-24,USD_RUB,ruble,1,0.387556,0.00116,259,0.017665,0.41,258,False,False,
2022-04-24,USD_RUB,ruble,7,0.868913,0.000224,259,0.010282,0.47,252,False,False,
2022-04-24,USD_RUB,ruble,14,0.602149,0.000725,259,0.013403,0.565,245,False,False,
2022-04-24,USD_RUB,ruble,30,0.933082,4.1e-05,259,0.04363,0.75,229,False,False,
2022-04-24,USD_RUB,sanctions,1,0.722068,-0.000453,259,0.00129,0.48,258,False,False,
2022-04-24,USD_RUB,sanctions,7,0.418515,-0.001028,259,0.006975,0.475,252,False,False,
2022-04-24,USD_RUB,sanctions,14,0.335077,0.001315,259,0.023333,0.625,245,False,False,
2022-04-24,USD_RUB,sanctions,30,0.590268,-0.000256,259,0.038234,0.285,229,False,False,
2022-04-24,USD_RUB,inflation,1,0.149628,-0.001828,259,0.026515,0.63,258,False,False,
2022-04-24,USD_RUB,inflation,7,0.668741,0.000553,259,0.008664,0.45,252,False,False,
2022-04-24,USD_RUB,inflation,14,0.591229,0.000739,259,0.016235,0.42,245,False,False,
2022-04-24,USD_RUB,inflation,30,0.70204,0.000178,259,0.03015,0.675,229,False,False,
2022-04-24,USD_RUB,banking,1,0.464006,-0.000564,259,0.000644,0.515,258,False,False,
