instrument,topic,lag,m5_pvalue,m5_score,m6_ic,m6_confirmed,m5_confirmed,ensemble_pass,config_id,split,regime
DJ_SOUTH_AFRICA,inflation_z,14,0.266078,-0.000803,0.09329,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,banking_z,8,0.124302,0.000903,0.076773,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,banking_z,14,0.49838,-0.000438,0.053569,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,oil_z,8,0.334579,-0.000523,0.065108,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,rate_z,8,0.772054,-0.000158,0.050915,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,rate_z,14,0.800797,-0.000146,0.089229,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,ruble_z,14,0.100556,-0.000898,0.056299,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,inflation_z,8,0.702553,-0.000198,0.119467,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,inflation_z,14,0.555158,-0.000325,0.09425,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,banking_z,14,0.585423,0.000277,0.082728,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,gold_z,14,0.263072,-0.000619,0.052899,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DXY,rate_z,8,0.719269,-0.000114,0.095371,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DXY,rate_z,14,0.150692,0.000484,0.086534,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DXY,ruble_z,8,0.08581,0.000519,0.080254,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DXY,ruble_z,14,0.755756,0.0001,0.054258,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DXY,inflation_z,14,0.698273,0.000128,0.101735,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DXY,gold_z,8,0.516242,0.000193,0.162135,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
DXY,gold_z,14,0.240317,0.000378,0.121166,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
BRENT,oil_z,8,0.5139,-0.000916,0.062575,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
BRENT,oil_z,14,0.300602,-0.001594,0.095012,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
BRENT,rate_z,14,0.849692,-0.00028,0.089141,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
BRENT,banking_z,8,0.936677,9.7e-05,0.068466,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
BRENT,gold_z,8,0.440751,-0.000999,0.12594,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
BRENT,gold_z,14,0.559694,-0.00083,0.050807,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,oil_z,8,0.146334,-0.000715,0.114625,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,rate_z,8,0.37881,-0.000444,0.089261,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,ruble_z,8,0.66097,-0.000213,0.059881,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,ruble_z,14,0.548267,-0.000314,0.078029,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,sanctions_z,8,0.699111,-0.00019,0.134007,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,inflation_z,8,0.121377,-0.000724,0.141369,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,banking_z,8,0.679986,-0.00018,0.11899,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,gold_z,14,0.897058,6.8e-05,0.12836,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
CHINA_H_SHARES,sanctions_z,8,0.212143,-0.001597,0.06507,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
CHINA_H_SHARES,banking_z,8,0.421342,0.000918,0.121894,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
FTSE_CHINA_50,oil_z,8,0.288725,-0.001404,0.061286,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
FTSE_CHINA_50,sanctions_z,8,0.286014,-0.001382,0.068244,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
FTSE_CHINA_50,inflation_z,8,0.356571,-0.001124,0.054345,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
FTSE_CHINA_50,banking_z,8,0.448397,0.000876,0.116442,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
IMOEX,rate_z,8,0.831782,-0.000139,0.111948,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
IMOEX,ruble_z,8,0.7231,0.000228,0.072644,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
IMOEX,sanctions_z,8,0.864534,-0.000112,0.087565,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
IMOEX,banking_z,8,0.058657,0.001081,0.159304,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MOEXFN,ruble_z,8,0.76013,-0.000251,0.066339,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MOEXFN,inflation_z,8,0.045452,0.001626,0.154205,True,True,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MOEXFN,banking_z,8,0.027736,0.001659,0.186099,True,True,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MOEXFN,gold_z,8,0.951585,-4.9e-05,0.071049,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MOEXOG,banking_z,8,0.057465,0.001157,0.084709,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MOEX10,rate_z,8,0.862182,0.000119,0.110704,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MOEX10,ruble_z,8,0.600086,0.000354,0.073981,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MOEX10,sanctions_z,8,0.784318,0.000187,0.12216,True,False,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
MOEX10,banking_z,8,0.021201,0.001382,0.228797,True,True,True,keyword_z30__market_return__M6_only__p0.05_ic0.05,train,
SP500,oil_z,8,0.443203,0.000349,0.057367,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
SP500,oil_z,14,0.643039,0.000222,0.105261,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
SP500,oil_z,30,0.32524,-0.00022,0.102319,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
SP500,oil_z,60,0.444491,-5.8e-05,0.170244,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
SP500,ruble_z,14,0.226336,0.000595,0.053237,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
SP500,sanctions_z,8,0.19722,0.000639,0.056082,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
SP500,sanctions_z,30,0.994938,1e-06,0.122469,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
SP500,sanctions_z,60,0.423113,-8.1e-05,0.074559,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
SP500,inflation_z,8,0.864104,6.2e-05,0.091118,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
SP500,inflation_z,14,0.74714,0.000123,0.099928,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
SP500,inflation_z,60,0.280973,-0.000132,0.143834,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
SP500,banking_z,14,0.645963,0.000195,0.051101,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
SP500,banking_z,30,0.416994,-0.000163,0.098606,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
SP500,banking_z,60,0.224083,-9.9e-05,0.080154,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,oil_z,8,0.697169,0.000408,0.093585,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,oil_z,14,0.942506,-8.5e-05,0.068129,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,rate_z,8,0.604875,0.000531,0.116827,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,ruble_z,8,0.558928,0.000607,0.080902,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,ruble_z,14,0.074984,0.001927,0.086188,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,sanctions_z,14,0.186092,0.001471,0.080632,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,banking_z,8,0.397163,0.000785,0.080772,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,banking_z,14,0.702328,0.000396,0.088845,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,gold_z,8,0.90934,-0.000112,0.118069,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,gold_z,14,0.934428,8.8e-05,0.076845,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,oil_z,8,0.697169,0.000408,0.093585,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,oil_z,14,0.942506,-8.5e-05,0.068129,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,rate_z,8,0.604875,0.000531,0.116827,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,ruble_z,8,0.558928,0.000607,0.080902,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,ruble_z,14,0.074984,0.001927,0.086188,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,sanctions_z,14,0.186092,0.001471,0.080632,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,banking_z,8,0.397163,0.000785,0.080772,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,banking_z,14,0.702328,0.000396,0.088845,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,gold_z,8,0.90934,-0.000112,0.118069,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,gold_z,14,0.934428,8.8e-05,0.076845,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,oil_z,8,0.321156,-0.00065,0.163917,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,oil_z,14,0.166528,-0.001002,0.1103,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,rate_z,8,0.771644,0.000183,0.122609,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,ruble_z,14,0.926463,6.2e-05,0.213403,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,inflation_z,8,0.974299,-2e-05,0.150886,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,inflation_z,14,0.221769,-0.000835,0.085887,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,banking_z,14,0.205691,-0.000776,0.128209,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,gold_z,8,0.149894,-0.000901,0.074848,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,gold_z,14,0.210939,-0.000845,0.161704,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,oil_z,8,0.358532,-0.000477,0.217358,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,rate_z,14,0.533326,-0.000336,0.158542,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,ruble_z,8,0.476811,-0.000379,0.111304,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,ruble_z,14,0.253458,-0.000611,0.132402,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,inflation_z,14,0.467059,-0.000383,0.061714,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,banking_z,14,0.71996,0.000172,0.11086,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,gold_z,14,0.266502,-0.000593,0.092008,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
DXY,rate_z,14,0.151684,0.000456,0.18664,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
DXY,inflation_z,8,0.677361,0.000121,0.061037,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
DXY,inflation_z,14,0.929928,2.8e-05,0.052568,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
DXY,banking_z,14,0.635029,0.000139,0.057282,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
DXY,gold_z,14,0.293983,0.000329,0.121572,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
BRENT,oil_z,14,0.27447,-0.001629,0.193612,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
BRENT,rate_z,8,0.592741,-0.000685,0.098855,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
BRENT,ruble_z,8,0.126788,-0.00204,0.122438,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
BRENT,sanctions_z,8,0.948279,-8.5e-05,0.133144,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
BRENT,inflation_z,8,0.85033,-0.000229,0.05861,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
BRENT,banking_z,8,0.675162,-0.000477,0.127208,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
BRENT,banking_z,14,0.445572,0.000959,0.07075,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
BRENT,gold_z,8,0.315503,-0.001282,0.062461,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,oil_z,8,0.204251,-0.000587,0.124531,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,rate_z,14,0.756355,0.000165,0.050392,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,ruble_z,8,0.848823,-9.4e-05,0.082822,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,banking_z,8,0.909374,4.7e-05,0.068329,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,banking_z,14,0.379402,0.000405,0.054794,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
MSCI_INDIA,gold_z,8,0.974359,1.5e-05,0.111336,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
CHINA_H_SHARES,rate_z,8,0.909173,-0.000137,0.089443,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
CHINA_H_SHARES,ruble_z,8,0.266615,-0.001344,0.050975,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
CHINA_H_SHARES,inflation_z,8,0.359879,-0.001046,0.055186,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
CHINA_H_SHARES,banking_z,8,0.761991,0.00033,0.111512,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
FTSE_CHINA_50,rate_z,8,0.853275,0.000225,0.088433,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
FTSE_CHINA_50,ruble_z,8,0.306516,-0.001256,0.063729,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
FTSE_CHINA_50,sanctions_z,8,0.637885,-0.000595,0.057685,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
FTSE_CHINA_50,inflation_z,8,0.405858,-0.000952,0.051321,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
FTSE_CHINA_50,banking_z,8,0.878767,0.000168,0.080067,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
IMOEX,sanctions_z,8,0.7417,-0.000209,0.134888,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
IMOEX,gold_z,8,0.566996,-0.000354,0.095505,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
MOEXFN,oil_z,8,0.457065,0.000624,0.083322,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
MOEXFN,rate_z,8,0.861465,0.000143,0.094745,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
MOEXFN,ruble_z,8,0.974705,-2.6e-05,0.134445,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
MOEXFN,sanctions_z,8,0.528261,0.000518,0.087696,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
MOEXFN,inflation_z,8,0.043738,0.001571,0.069331,True,True,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
MOEXFN,gold_z,8,0.864982,-0.000137,0.075616,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
MOEXOG,sanctions_z,8,0.588441,-0.000367,0.053292,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
MOEXOG,gold_z,8,0.904695,-7.9e-05,0.066152,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
MOEX10,sanctions_z,8,0.90212,8.2e-05,0.101301,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
MOEX10,gold_z,8,0.713472,-0.000238,0.142643,True,False,True,keyword_z90__market_return__M6_only__p0.05_ic0.05,train,
SP500,oil_emb,8,0.051533,0.00082,0.066101,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
SP500,oil_emb,60,0.624568,-5.8e-05,0.122802,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
SP500,rate_emb,14,0.267816,0.000594,0.166197,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
SP500,rate_emb,60,0.524157,-4e-05,0.128324,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
SP500,ruble_emb,8,0.435496,0.000394,0.112883,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
SP500,ruble_emb,14,0.723243,0.000189,0.070845,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
SP500,ruble_emb,60,0.863863,1e-05,0.179783,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
SP500,sanctions_emb,8,0.814346,-0.00011,0.091221,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
SP500,sanctions_emb,14,0.50509,-0.000334,0.075379,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
SP500,sanctions_emb,30,0.607588,-0.000112,0.056673,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
SP500,inflation_emb,14,0.356019,0.000492,0.050134,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
SP500,banking_emb,8,0.039214,0.000834,0.095086,True,True,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
SP500,banking_emb,14,0.573779,0.000252,0.057844,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
SP500,banking_emb,30,0.898731,-3.1e-05,0.101071,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
SP500,banking_emb,60,0.946981,-6e-06,0.058086,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,oil_emb,8,0.667715,0.000408,0.128308,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,oil_emb,14,0.311238,0.001074,0.07793,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,oil_emb,30,0.937371,2.1e-05,0.156546,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,ruble_emb,8,0.532336,0.000653,0.074232,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,ruble_emb,14,0.602441,0.000595,0.062271,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,sanctions_emb,8,0.12716,0.001488,0.063298,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,sanctions_emb,14,0.117912,0.001649,0.063789,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,inflation_emb,14,0.231532,-0.00131,0.071236,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,banking_emb,8,0.890399,0.000141,0.086082,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,banking_emb,14,0.487223,0.000766,0.126007,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,gold_emb,8,0.571364,-0.000529,0.064471,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
USD_RUB,gold_emb,14,0.784371,0.000286,0.094737,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,oil_emb,8,0.667715,0.000408,0.128308,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,oil_emb,14,0.311238,0.001074,0.07793,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,oil_emb,30,0.937371,2.1e-05,0.156546,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,ruble_emb,8,0.532336,0.000653,0.074232,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,ruble_emb,14,0.602441,0.000595,0.062271,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,sanctions_emb,8,0.12716,0.001488,0.063298,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,sanctions_emb,14,0.117912,0.001649,0.063789,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,inflation_emb,14,0.231532,-0.00131,0.071236,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,banking_emb,8,0.890399,0.000141,0.086082,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,banking_emb,14,0.487223,0.000766,0.126007,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,gold_emb,8,0.571364,-0.000529,0.064471,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
EUR_RUB,gold_emb,14,0.784371,0.000286,0.094737,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,oil_emb,14,0.988153,1e-05,0.059759,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,oil_emb,30,0.976185,-7e-06,0.060751,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,rate_emb,14,0.949328,4.4e-05,0.053504,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,rate_emb,30,0.940725,1.3e-05,0.091821,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,ruble_emb,14,0.508484,0.000474,0.109546,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,ruble_emb,30,0.334049,0.000218,0.053592,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,sanctions_emb,14,0.544533,-0.000415,0.085856,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,sanctions_emb,30,0.552935,0.000109,0.178773,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,inflation_emb,30,0.634329,-0.000108,0.126806,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,banking_emb,14,0.824617,0.000155,0.141084,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,banking_emb,30,0.934514,-1.3e-05,0.07563,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,gold_emb,8,0.838566,0.000125,0.051627,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
DJ_SOUTH_AFRICA,gold_emb,14,0.155684,0.00096,0.066751,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,oil_emb,8,0.055171,0.00095,0.090814,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,rate_emb,8,0.849104,0.000102,0.059081,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,rate_emb,14,0.81748,-0.000129,0.072183,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,ruble_emb,8,0.268182,-0.000604,0.080611,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,ruble_emb,14,0.673613,-0.000243,0.069809,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,sanctions_emb,8,0.032162,-0.001096,0.061382,True,True,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,sanctions_emb,14,0.392289,-0.000471,0.062649,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,inflation_emb,30,0.608525,-7.9e-05,0.071725,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,banking_emb,8,0.899581,-6.7e-05,0.150069,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,banking_emb,14,0.488973,0.0004,0.113955,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,banking_emb,30,0.857375,-3e-05,0.073777,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
MSCI_WORLD,gold_emb,8,0.106636,-0.000804,0.071984,True,False,True,embedding_raw__market_return__M6_only__p0.05_ic0.05,train,
